Order,Family,Genus,Species,spawningMode,FemaleSize_mm,sizeType,eggSize_mm,typeOfWork_eggSize,timeToEggMeasurement_months,Location,Date,sampleSize,Fertilized,Live,Latitude,Longitude,ReferencePdf,lnSize,lnEggSize,absLatitude
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,377.997,TL,1.3193,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.934886259,0.277101293,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,368.206,TL,1.3899,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.908642564,0.329231802,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,367.601,TL,1.3845,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.906998111,0.325339064,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,368.175,TL,1.3796,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.908558369,0.321793602,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,356.469,TL,1.3993,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.87624728,0.335972112,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,357.703,TL,1.4191,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.879703033,0.350022868,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,347.703,TL,1.4191,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.851348667,0.350022868,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,348.233,TL,1.3993,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.852871796,0.335972112,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,357.591,TL,1.3811,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.879389875,0.322880283,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,359.294,TL,1.3598,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.884140995,0.30733763,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,359.294,TL,1.3598,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.884140995,0.30733763,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,358.081,TL,1.3475,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.880759218,0.298251024,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,348.049,TL,1.3366,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.852343274,0.290129076,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,348.043,TL,1.3346,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.852326035,0.288631621,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,358.556,TL,1.309,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.882084854,0.269263487,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,328,TL,1.3197,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.793013608,0.277404438,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,328.549,TL,1.3065,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.79468599,0.267351806,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,347.538,TL,1.3628,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.850874012,0.309541407,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,347.584,TL,1.3786,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.851006362,0.321068491,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,338.167,TL,1.3766,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.823539856,0.319616691,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,328.209,TL,1.391,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.793650601,0.330022913,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,330.556,TL,1.389,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.800776085,0.328584064,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,327.559,TL,1.3702,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.791668192,0.314956715,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,317.586,TL,1.3791,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.760748648,0.321431112,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,317.559,TL,1.3702,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.760663628,0.314956715,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,318.117,TL,1.3599,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.76241924,0.307411168,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,328.678,TL,1.3505,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.795078548,0.300474894,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,318.088,TL,1.35,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.762328074,0.300104592,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,338.031,TL,1.3307,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.823137607,0.28570512,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,307.997,TL,1.3194,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.730090043,0.277177088,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,308.029,TL,1.3296,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.730193934,0.284878145,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,308.652,TL,1.3416,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.732214429,0.293862932,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,308.662,TL,1.3455,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.732246827,0.296765691,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,308.087,TL,1.3495,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.730382211,0.299734153,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,318.527,TL,1.2991,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.763707244,0.261671717,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,328.996,TL,1.2586,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.796045593,0.229999992,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,297.936,TL,1.2982,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.696878698,0.26097869,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,288.496,TL,1.2888,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.664681221,0.253711553,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,288.437,TL,1.2685,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.664476691,0.2378351,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,298.408,TL,1.2586,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.698461678,0.229999992,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,298.377,TL,1.2483,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.698357788,0.221782626,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,297.529,TL,1.3599,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.695511699,0.307411168,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,307.562,TL,1.3712,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.728676693,0.315686269,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,308.204,TL,1.3895,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.730761901,0.32894397,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,337.793,TL,1.4497,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.822433282,0.371356638,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,337.17,TL,1.4379,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.820587254,0.363183716,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,327.157,TL,1.4334,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.790440178,0.360049245,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,317.732,TL,1.429,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.76120826,0.356974899,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,317.114,TL,1.4186,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.759261331,0.34967047,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,307.737,TL,1.4304,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.729245522,0.357954125,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,268.437,TL,1.2686,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.59261625,0.23791393,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,268.496,TL,1.2888,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.592836016,0.253711553,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,258.498,TL,1.2893,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.554887957,0.254099435,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,227.966,TL,1.3086,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.429196495,0.268957863,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,268.556,TL,1.309,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.593059458,0.269263487,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,278,TL,1.3199,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.627621114,0.277555976,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,268.617,TL,1.3298,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.593286573,0.285028555,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,298.226,TL,1.3969,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.697851588,0.334255496,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,288.188,TL,1.3841,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.663613045,0.325050109,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,268.176,TL,1.3801,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.591643481,0.32215596,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,268.793,TL,1.3895,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.593941567,0.32894397,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,277.675,TL,1.4098,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.626451365,0.34344785,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,258.26,TL,1.4088,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.553966829,0.342738278,57.909452
Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,pelagic,277.798,TL,1.4513,,NA,West and north of Scotland,1986 - 1987 March,50 eggs per female,FALSE,FALSE,57.909452,-3.354753,hislop_jrg_1988_j32_923.pdf,5.626894231,0.372459706,57.909452
Gadiformes,Gadidae,Merlangius,Merlangius merlangus,pelagic,NA,,1.21,,NA,South-west coast of the Isle of Man,1993 February,,TRUE,FALSE,54.090349,-4.802769,bal_dv_1943_j11b_54.pdf,NA,0.19062036,54.090349
Gadiformes,Gadidae,Merlangius,Merlangius merlangus,pelagic,NA,,1.14,,NA,South-west coast of the Isle of Man,1993 March,,TRUE,FALSE,54.090349,-4.802769,bal_dv_1943_j11b_54.pdf,NA,0.131028262,54.090349
Gadiformes,Gadidae,Merlangius,Merlangius merlangus,pelagic,NA,,1.12,,NA,South-west coast of the Isle of Man,1993 April,,TRUE,FALSE,54.090349,-4.802769,bal_dv_1943_j11b_54.pdf,NA,0.113328685,54.090349
Gadiformes,Gadidae,Merlangius,Merlangius merlangus,pelagic,NA,,1.06,,NA,South-west coast of the Isle of Man,1993 May,,TRUE,FALSE,54.090349,-4.802769,bal_dv_1943_j11b_54.pdf,NA,0.058268908,54.090349
Gadiformes,Gadidae,Micromesistius,Micromesistius australis,pelagic,510,TL,0.7383962,,NA,Mar Argentino,1978 august,,FALSE,FALSE,-46.725365,-64.89617,sanchez_rp_1986_r6_21.pdf,6.234410726,-0.303274742,46.725365
Gadiformes,Gadidae,Trisopterus,Trisopterus minutus,pelagic,NA,,0.98,,NA,South-west coast of the Isle of Man,1993 March - April,,TRUE,FALSE,54.090349,-4.802769,bal_dv_1943_j11b_54.pdf,NA,-0.020202707,54.090349
Gadiformes,Lotidae,Ciliata,Ciliata mustela,pelagic,NA,,0.8,,NA,South-west coast of the Isle of Man,1993 March,,TRUE,FALSE,54.090349,-4.802769,bal_dv_1943_j11b_54.pdf,NA,-0.223143551,54.090349
Gadiformes,Lotidae,Ciliata,Ciliata mustela,pelagic,NA,,0.8,,NA,South-west coast of the Isle of Man,1993 April,,TRUE,FALSE,54.090349,-4.802769,bal_dv_1943_j11b_54.pdf,NA,-0.223143551,54.090349
Gadiformes,Lotidae,Ciliata,Ciliata mustela,pelagic,NA,,0.78,,NA,South-west coast of the Isle of Man,1993 May,,TRUE,FALSE,54.090349,-4.802769,bal_dv_1943_j11b_54.pdf,NA,-0.248461359,54.090349
Gadiformes,Lotidae,Ciliata,Ciliata mustela,pelagic,NA,,0.73,,NA,South-west coast of the Isle of Man,1993 June,,TRUE,FALSE,54.090349,-4.802769,bal_dv_1943_j11b_54.pdf,NA,-0.314710745,54.090349
Gadiformes,Lotidae,Enchelyopus,Enchelyopus cimbrius,pelagic,NA,,0.82,,NA,South-west coast of the Isle of Man,1993 June,,TRUE,FALSE,54.090349,-4.802769,bal_dv_1943_j11b_54.pdf,NA,-0.198450939,54.090349
Gadiformes,Lotidae,Enchelyopus,Enchelyopus cimbrius,pelagic,NA,,0.81,,NA,South-west coast of the Isle of Man,1993 July,,TRUE,FALSE,54.090349,-4.802769,bal_dv_1943_j11b_54.pdf,NA,-0.210721031,54.090349
Gadiformes,Lotidae,Enchelyopus,Enchelyopus cimbrius,pelagic,NA,,0.81,,NA,South-west coast of the Isle of Man,1993 August,,TRUE,FALSE,54.090349,-4.802769,bal_dv_1943_j11b_54.pdf,NA,-0.210721031,54.090349
Gadiformes,Lotidae,Enchelyopus,Enchelyopus cimbrius,pelagic,NA,,0.89,,NA,Long Island Sound USA,1952 March - 1954 March,,TRUE,FALSE,41.103919,-72.908416,wheatland_sb_1956_b15_234.pdf,NA,-0.116533816,41.103919
Gadiformes,Lotidae,Enchelyopus,Enchelyopus cimbrius,pelagic,NA,,0.87,,NA,Long Island Sound USA,1954 February - May,148,TRUE,TRUE,41.103919,-72.908416,richards_sw_1959_b17_95.pdf,NA,-0.139262067,41.103919
Gadiformes,Lotidae,Enchelyopus,Enchelyopus cimbrius,pelagic,NA,,0.9,,NA,Long Island Sound USA,1955 February - May,495,TRUE,TRUE,41.103919,-72.908416,richards_sw_1959_b17_95.pdf,NA,-0.105360516,41.103919
Gadiformes,Lotidae,Molva,Molva molva,pelagic,NA,,1.04,,NA,South-west coast of the Isle of Man,1993 April,,TRUE,FALSE,54.090349,-4.802769,bal_dv_1943_j11b_54.pdf,NA,0.039220713,54.090349
Gadiformes,Lotidae,Molva,Molva molva,pelagic,NA,,1.03,,NA,South-west coast of the Isle of Man,1993 May,,TRUE,FALSE,54.090349,-4.802769,bal_dv_1943_j11b_54.pdf,NA,0.029558802,54.090349
Gadiformes,Lotidae,Molva,Molva molva,pelagic,NA,,1.03,,NA,South-west coast of the Isle of Man,1993 June,,TRUE,FALSE,54.090349,-4.802769,bal_dv_1943_j11b_54.pdf,NA,0.029558802,54.090349
Gadiformes,Lotidae,Molva,Molva molva,pelagic,NA,,1.01,,NA,South-west coast of the Isle of Man,1993 July,,TRUE,FALSE,54.090349,-4.802769,bal_dv_1943_j11b_54.pdf,NA,0.009950331,54.090349
Gadiformes,Lotidae,Molva,Molva molva,pelagic,NA,,1,,NA,South-west coast of the Isle of Man,1993 August,,TRUE,FALSE,54.090349,-4.802769,bal_dv_1943_j11b_54.pdf,NA,0,54.090349
Gadiformes,Macrouridae,Coelorinchus,Coelorinchus australis,pelagic,NA,,1,,NA,"Off the eastern coast of Tasmania, Australia",Before 1914,,FALSE,FALSE,-42.115034,148.485509,waite_er_1916_a1_1.pdf,NA,0,42.115034
Gadiformes,Merlucciidae,Merluccius,Merluccius merluccius,pelagic,765.192,TL,1.1711394,,NA,"Off the coast of Galicia, Spain",1999 - 2004,35 eggs per female,FALSE,FALSE,43.448055,-9.098964,mehault_s_2010_f104_111.pdf,6.640126783,0.157977121,43.448055
Gadiformes,Merlucciidae,Merluccius,Merluccius merluccius,pelagic,710.594,TL,1.2252891,,NA,"Off the coast of Galicia, Spain",1999 - 2004,35 eggs per female,FALSE,FALSE,43.448055,-9.098964,mehault_s_2010_f104_111.pdf,6.56610124,0.203176816,43.448055
Gadiformes,Merlucciidae,Merluccius,Merluccius merluccius,pelagic,715.817,TL,1.1152505,,NA,"Off the coast of Galicia, Spain",1999 - 2004,35 eggs per female,FALSE,FALSE,43.448055,-9.098964,mehault_s_2010_f104_111.pdf,6.573424548,0.109079043,43.448055
Gadiformes,Merlucciidae,Merluccius,Merluccius merluccius,pelagic,720.565,TL,0.9999344,,NA,"Off the coast of Galicia, Spain",1999 - 2004,35 eggs per female,FALSE,FALSE,43.448055,-9.098964,mehault_s_2010_f104_111.pdf,6.580035626,-6.56E-05,43.448055
Gadiformes,Merlucciidae,Merluccius,Merluccius merluccius,pelagic,675.937,TL,1.0646592,,NA,"Off the coast of Galicia, Spain",1999 - 2004,35 eggs per female,FALSE,FALSE,43.448055,-9.098964,mehault_s_2010_f104_111.pdf,6.516099876,0.062654748,43.448055
